name,source,equip,destination,access_IP,HOP1,HOP2,HOP3,HOP4,HOP5,HOP6,HOP7,HOP8,HOP9,HOP10
3G_PGW_BB,SS_3G_PGW_BB,PGW#17,SS_POFCS,10.30.136.98,SNSU-ACSM-LTE-L3SW-03,-,-,-,-,-,-,-,-,-
3G_PGW_BB,SS_3G_PGW_BB,PGW#17,BR_OCS,172.28.14.88,SNSU-PCRF-GX-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-02,BORM-IPB_PPE-RT-04,BORM-LTE-S5-L3SW-02,-,-,-,-,-
3G_PGW_BB,SS_3G_PGW_BB,PGW#17,BD_SRG,172.28.160.80,SNSU-PCRF-GX-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-02,BNDG-NEW-IPB-PPE-RT-01,BNDG-IDCN-RCS-ASW-M,-,-,-,-,-
3G_PGW_BB,SS_3G_PGW_BB,PGW#17,SS_PCRF,172.28.199.16,-,-,-,-,-,-,-,-,-,-
3G_PGW_BB,SS_3G_PGW_BB,PGW#17,SS_PCSCF,211.188.227.146,SNSU-GGSN-L2SW-09,SNSU-IPB-L3SW-01,SNSU-IPB-NEW_PE-RT-02,SNSU-IPB-P-RT-04,SNSU-IPB_PE-RT-03,SNSU-IMS-A-L3SW-01,-,-,-,-
3G_PGW_BB,SS_3G_PGW_BB,PGW#17,PS_SGSN,211.234.233.33,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-03,DNSN-IPB-P-RT-01,CNTM-IPB_PPE-RT-01,CNTM-IPB-L3SW-02,-,-,-,-
3G_PGW_BB,SS_3G_PGW_BB,PGW#17,DG_SGSN,220.103.193.33,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-02,DNSN-IPB-P-RT-02,TAEP-IPB-PPE-RT-02,TAEP-IPB-L3SW-02,-,-,-,-
3G_PGW_BB,SS_3G_PGW_BB,PGW#17,PS_SGSN,211.234.233.146,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-04,DNSN-IPB_P-RT-04,CNTM-IPB_PPE-RT-02,CNTM-IPB-L3SW-02,-,-,-,-
3G_PGW_BB,SS_3G_PGW_BB,PGW#17,DS_SGSN,172.25.141.36,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-04,SNSU-IPB-P-RT-04,DNSN-IPB-P-RT-01,DNSN-IPB-NEW_PE-RT-01,DNSN-GGSN-GnSW-04,-,-,-,-
3G_PGW_BB,SS_3G_PGW_BB,PGW#17,BR_SGSN,172.25.11.4,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-04,SNSU-IPB-P-RT-04,BORM-IPB_PPE-RT-02,BORM-IWCDMA-L3SW-02,-,-,-,-,-
3G_PGW_BB,SS_3G_PGW_BB,PGW#17,SY_SGSN,172.25.31.4,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-04,SNSU-IPB-P-RT-04,SUYU-IPB_PPE-RT-02,SUYU-IWCDMA-L3SW-04,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,SS_AUC,38.27.71.158,SNSU-LTE-S1-L3SW-01,SNSU-ISIG-RT-01,SNSU-LTE-S1-L3SW-04,-,-,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,DS_AUC,38.107.71.158,SNSU-LTE-S1-L3SW-01,SNSU-ISIG-RT-01,DNSN-ISIG-RT-01,DNSN-LTE-S1-L3SW-01,-,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,BD_HLRCS,38.43.202.35,SNSU-LTE-S1-L3SW-01,SNSU-ISIG-RT-02,BNDG-ISIG-RT-02,BNDG-LTE-S6-A-L3SW-01,-,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,DS_HLRCS,38.107.80.54,SNSU-LTE-S1-L3SW-01,SNSU-ISIG-RT-01,DNSN-ISIG-RT-01,DNSN-LTE-S1-L3SW-01,-,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,BR_HLRCS,38.11.60.113,SNSU-LTE-S1-L3SW-01,SNSU-ISIG-RT-02,BNDG-ISIG-RT-02,BORM-ISIG-RT-02,BORM-LTE-S1-L3SW-02,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,ITC_LTECBSC,172.28.14.156,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-04,SNSU-IPB-P-RT-03,BORM-IPB_PPE-RT-04,BORM-LTE-S5-L3SW-02,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,BD_LTECBSC,172.28.160.88,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-01,BNDG-NEW-IPB-PPE-RT-01,TIME-OUT,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,SSRDNS,211.234.228.2,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-04,SNSU-IPB_PE-RT-05,SNSU-T-DNS-L3SW-01,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,DSRDNS,211.234.228.253,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-02,DNSN-IPB_P-RT-03,DNSN-IPB_PE-RT-09,DNSN-T-DNS-L3SW-01,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,SS_EIRCS,38.27.71.204,SNSU-LTE-S1-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-04,SNSU-IPB_PE-RT-07,SNSU-LTE-S1-L3SW-04,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,BD_ESMLC,38.43.242.31,SNSU-LTE-S1-L3SW-01,SNSU-ISIG-RT-02,BNDG-ISIG-RT-02,BNDG-LTE-S6-BK-L3SW-01,-,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,DS_HLRCS,38.107.2.196,SNSU-LTE-S1-L3SW-01,SNSU-ISIG-RT-01,DNSN-ISIG-RT-01,DNSN-LTE-S6-BK-L3SW-01,-,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,BR_HLRCS,38.11.70.38,SNSU-LTE-S1-L3SW-01,SNSU-ISIG-RT-02,BNDG-ISIG-RT-02,BORM-ISIG-RT-02,BORM-LTE-S6-B-L3SW-02,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,LTEGLR,38.11.80.132,SNSU-LTE-S1-L3SW-01,SNSU-ISIG-RT-01,DNSN-ISIG-RT-01,BORM-ISIG-RT-01,BORM-LTE-S1-L3SW-01,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,DS_WMSC,172.28.121.188,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-01,DNSN-IPB-P-RT-02,DNSN-IPB-NEW_PE-RT-02,DNSN-GGSN-GnSW-03,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,BR_WMSC,172.28.11.180,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-04,SNSU-IPB-P-RT-01,BORM-IPB_PPE-RT-01,BORM-IPB-WCDMA-L3SW-04,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,SY_WMSC,172.28.31.180,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-04,SUYU-IPB_PPE-RT-02,SUYU-IWCDMA-L3SW-03,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,SY_IMG,192.168.3.23,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-04,SNSU-IPB-P-RT-04,SUYU-IPB_PPE-RT-02,SUYU-IWCDMA-L3SW-03,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,ITC_IMG,192.168.162.103,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-02,BORM-IPB_PPE-RT-03,BORM-LTE-S5-L3SW-02,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,PS_SGSN,211.234.233.33,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-02,DNSN-IPB-P-RT-01,CNTM-IPB_PPE-RT-01,CNTM-IPB-L3SW-02,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,DS_SGSN,172.25.141.36,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-01,DNSN-IPB-P-RT-01,DNSN-IPB-NEW_PE-RT-01,DNSN-GGSN-GnSW-03,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,BR_SGSN,172.25.11.4,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-01,BORM-IPB_PPE-RT-01,BORM-IWCDMA-L3SW-02,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,SY_SGSN,172.25.31.4,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-04,SNSU-IPB-P-RT-03,SUYU-IPB_PPE-RT-02,SUYU-IWCDMA-L3SW-03,-,-,-,-,-
LTE_MME_BB,SS_LTE_MME_BB,MME#001,DG_SGSN,220.103.193.33,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-01,DNSN-IPB_P-RT-03,TAEP-IPB-PPE-RT-01,TAEP-IPB-L3SW-02,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,SS_AUC,38.27.71.158,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-02,SNSU-LTE-S1-L3SW-03,-,-,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,DS_AUC,38.107.71.158,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-01,DNSN-ISIG-RT-01,DNSN-LTE-S1-L3SW-01,-,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,BD_HLRCS,38.43.202.35,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-02,BNDG-ISIG-RT-02,BNDG-LTE-S6-A-L3SW-01,-,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,DS_HLRCS,38.107.80.54,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-01,DNSN-ISIG-RT-01,DNSN-LTE-S1-L3SW-01,-,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,BR_HLRCS,38.11.60.113,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-02,BNDG-ISIG-RT-02,BORM-LTE-S1-L3SW-02,-,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,ITC_LTECBSC,172.28.14.156,SNSU-LTE-S1-L3SW-11,SNSU-IPB_PE-RT-10,SNSU-IPB-P-RT-01,BORM-IPB_PPE-RT-03,BORM-LTE-S5-L3SW-02,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,BD_LTECBSC,172.28.160.88,SNSU-LTE-S1-L3SW-11,SNSU-IPB_PE-RT-09,SNSU-IPB-P-RT-03,BNDG-NEW-IPB-PPE-RT-01,TIME-OUT,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,SSRDNS,211.234.228.2,SNSU-LTE-S1-L3SW-11,SNSU-IPB_PE-RT-09,SNSU-IPB-P-RT-04,SNSU-IPB_PE-RT-05,SNSU-T-DNS-L3SW-01,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,DSRDNS,211.234.228.253,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-10,SNSU-IPB-P-RT-04,DNSN-IPB-P-RT-01,DNSN-IPB_PE-RT-09,DNSN-T-DNS-L3SW-01,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,SS_EIRCS,38.27.71.204,SNSU-LTE-S1-L3SW-11,SNSU-IPB_PE-RT-09,SNSU-IPB-P-RT-03,SNSU-IPB_PE-RT-07,SNSU-LTE-S1-L3SW-03,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,BD_ESMLC,38.43.242.31,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-02,BNDG-ISIG-RT-02,BNDG-LTE-S6-BK-L3SW-01,-,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,DS_HLRCS,38.107.2.196,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-01,DNSN-ISIG-RT-01,DNSN-LTE-S6-BK-L3SW-01,-,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,BR_HLRCS,38.11.70.38,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-02,BNDG-ISIG-RT-02,BORM-ISIG-RT-02,BORM-LTE-S6-B-L3SW-02,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,LTEGLR,38.11.80.132,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-01,DNSN-ISIG-RT-01,BORM-ISIG-RT-01,BORM-LTE-S1-L3SW-01,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,DS_WMSC,172.28.121.188,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-09,SNSU-IPB-P-RT-03,DNSN-IPB_P-RT-03,DNSN-IPB-NEW_PE-RT-01,DNSN-GGSN-GnSW-03,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,BR_WMSC,172.28.11.180,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-09,SNSU-IPB-P-RT-04,BORM-IPB_PPE-RT-02,BORM-IPB-WCDMA-L3SW-04,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,SY_WMSC,172.28.31.180,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-09,SNSU-IPB-P-RT-02,SUYU-IPB_PPE-RT-02,SUYU-IWCDMA-L3SW-03,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,SY_IMG,192.168.3.23,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-09,SNSU-IPB-P-RT-04,SUYU-IPB_PPE-RT-01,SUYU-IWCDMA-L3SW-04,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,ITC_IMG,192.168.162.103,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-10,SNSU-IPB-P-RT-01,BORM-IPB_PPE-RT-03,BORM-LTE-S5-L3SW-02,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,PS_SGSN,211.234.233.33,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-09,SNSU-IPB-P-RT-03,DNSN-IPB_P-RT-03,CNTM-IPB_PPE-RT-01,CNTM-IPB-L3SW-02,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,DS_SGSN,172.25.141.36,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-09,SNSU-IPB-P-RT-04,DNSN-IPB-P-RT-01,DNSN-IPB-NEW_PE-RT-01,DNSN-GGSN-GnSW-04,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,BR_SGSN,172.25.11.4,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-10,SNSU-IPB-P-RT-03,BORM-IPB_PPE-RT-01,BORM-IWCDMA-L3SW-02,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,SY_SGSN,172.25.31.4,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-09,SNSU-IPB-P-RT-01,SUYU-IPB_PPE-RT-01,SUYU-IWCDMA-L3SW-04,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,DG_SGSN,220.103.193.33,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-10,SNSU-IPB-P-RT-03,DNSN-IPB-P-RT-02,TAEP-IPB-PPE-RT-01,TAEP-IPB-L3SW-01,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,BR_SMSC,38.11.242.11,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-02,BNDG-ISIG-RT-02,BORM-ISIG-RT-02,BORM-LTE-S6-BK-L3SW-01,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,BD_SMSC,38.43.242.61,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-02,BNDG-ISIG-RT-02,BNDG-LTE-S6-BK-L3SW-02,-,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,BR_HAOTA,38.11.72.30,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-02,BNDG-ISIG-RT-02,BORM-ISIG-RT-02,BORM-LTE-S6-A-L3SW-02,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,DS_OTA,38.107.72.133,SNSU-LTE-S1-L3SW-11,SNSU-ISIG-RT-01,DNSN-ISIG-RT-01,DNSN-LTE-S6-A-L3SW-02,-,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,SS_SGW,172.28.50.148,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-10,SNSU-IPB-P-RT-03,SNSU-IPB_PE-RT-06,SNSU-LTE-S5-L3SW-06,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,DS_SGW,172.28.120.148,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-09,SNSU-IPB-P-RT-04,DNSN-IPB_P-RT-04,DNSN-IPB_PE-RT-04,DNSN-LTE-S5-L3SW-02,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,SS_SPGW,172.28.202.156,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-10,SNSU-IPB-P-RT-01,SNSU-IPB_PE-RT-15,SNSU-LTE-S5-L3SW-17,-,-,-,-,-
LTE_VMME_BB,SS_LTE_VMME_BB,VMME#016,DS_VSPGW,172.29.89.97,SNSU-LTE-S5-L3SW-11,SNSU-IPB_PE-RT-10,SNSU-IPB-P-RT-01,SNSU-IPB_CORE-RT-01,DNSN-IPB_CORE-RT-01,DNSN-5G-B-PUB-BL-04,DNSN-IPB-5G-B-SPGW208-LF-01,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,SS_OFCS,10.30.136.8,SNSU-ACSM-LTE-L3SW-01,SNSU-ACSM_CHA-L3SW-02,SNSU-ACSM-LTE-L3SW-03,-,-,-,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,SS_MME,172.28.51.4,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-05,SNSU-IPB-P-RT-01,SNSU-IPB_PE-RT-03,SNSU-LTE-S5-L3SW-02,-,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,DS_MME,172.28.121.4,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-05,SNSU-IPB-P-RT-03,DNSN-IPB_P-RT-04,DNSN-IPB_PE-RT-08,DNSN-LTE-S5-L3SW-03,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,SS_vMME,172.28.63.4,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-06,SNSU-IPB-P-RT-03,SNSU-IPB_PE-RT-09,SNSU-LTE-S5-L3SW-12,-,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,DS_A_MME,172.28.138.4,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-05,SNSU-IPB-P-RT-01,DNSN-IPB_P-RT-03,DNSN-IPB_PE-RT-04,DNSN-LTE-S5-L3SW-02,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,SS_PGW,172.28.50.228,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-06,SNSU-IPB-P-RT-04,SNSU-IPB_PE-RT-03,SNSU-LTE-S5-L3SW-02,-,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,BR_VPGW,172.28.12.28,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-06,SNSU-IPB-P-RT-01,BORM-IPB_PPE-RT-04,BORM-vEPC-S5-SGI-02,-,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,DS_APGW,172.28.30.44,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-05,SNSU-IPB-P-RT-03,DNSN-IPB-P-RT-02,DNSN-IPB_PE-RT-09,DNSN-LTE-S5-L3SW-08,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,DS_PGW,172.28.126.165,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-06,SNSU-IPB-P-RT-03,DNSN-IPB-P-RT-01,DNSN-IPB_PE-RT-04,DNSN-LTE-S5-L3SW-02,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,BR_VGW,172.28.79.12,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-05,SNSU-IPB-P-RT-03,DNSN-IPB_P-RT-03,CNTM-IPB_PPE-RT-02,CNTM-PLTE-S5-SGi-02,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,DS_VPGW,172.28.214.81,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-06,SNSU-IPB-P-RT-02,DNSN-IPB_P-RT-03,DNSN-IPB_PE-RT-16,DNSN-LTE-S5-L3SW-16,DNSN-vPGW72-x770-INT-SW-02,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,SS_PGW,172.28.52.4,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-05,SNSU-IPB-P-RT-01,SNSU-IPB_PE-RT-04,SNSU-LTE-S5-L3SW-02,-,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,SS_VPGW,172.28.63.132,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-05,SNSU-IPB-P-RT-01,SNSU-IPB_PE-RT-10,SNSU-LTE-S5-L3SW-11,-,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,SS_SPGW,172.28.202.164,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-06,SNSU-IPB-P-RT-03,SNSU-IPB_PE-RT-16,SNSU-LTE-S5-L3SW-18,-,-,-,-,-
LTE_SGW_BB,SS_LTE_SGW_BB,SGW#001,DS_vSPGW,172.29.89.100,SNSU-LTE-S5-L3SW-05,SNSU-IPB_PE-RT-05,SNSU-IPB-P-RT-02,SNSU-IPB_CORE-RT-03,DNSN-IPB_CORE-RT-03,DNSN-5G-B-PUB-BL-01,DNSN-IPB-5G-B-SPGW208-LF-01,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,SS_PCRF,172.28.199.16,-,-,-,-,-,-,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,SS_IMS_L4,220.103.220.50,SNSU-LTE-SGI-L3SW-03,SNSU-IPB_PE-RT-03,SNSU-IMS-A-L3SW-01,-,-,-,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,SS_ABC,211.188.227.137,SNSU-LTE-SGI-L3SW-03,SNSU-IPB_PE-RT-04,SNSU-IMS-A-L3SW-02,-,-,-,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,DS_vMSS,172.28.119.201,SNSU-LTE-SGI-L3SW-03,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-02,DNSN-IPB-P-RT-02,DNSN-IPB_PE-RT-08,DNSN-IMS-B-L3SW-02,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,SS_ABC,172.28.109.70,SNSU-LTE-SGI-L3SW-03,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-01,SNSU-IPB_PE-RT-05,SNSU-IMS-B-L3SW-01,-,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,PS_SGSN,211.234.233.33,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-04,SNSU-IPB-P-RT-01,DNSN-IPB-P-RT-01,CNTM-IPB_PPE-RT-02,CNTM-IPB-L3SW-02,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,DS_SGSN,172.25.141.36,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-02,DNSN-IPB_P-RT-03,DNSN-IPB-NEW_PE-RT-01,DNSN-GGSN-GnSW-04,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,BR_SGSN,172.25.11.4,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-04,SNSU-IPB-P-RT-04,BORM-IPB_PPE-RT-02,BORM-IWCDMA-L3SW-02,-,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,SY_SGSN,172.25.31.4,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB_PE-RT-03,SUYU-IPB_PPE-RT-01,SUYU-IWCDMA-L3SW-04,-,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,DG_SGSN,220.103.193.33,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-04,SNSU-IPB-P-RT-04,DNSN-IPB-P-RT-02,TAEP-IPB-PPE-RT-02,TAEP-IPB-L3SW-01,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,SS_SGW,172.28.50.180,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-04,SNSU-IPB-P-RT-01,SNSU-IPB_PE-RT-06,SNSU-LTE-S5-L3SW-05,-,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,DS_SGW,172.28.120.180,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-01,DNSN-IPB-P-RT-02,DNSN-IPB_PE-RT-04,DNSN-LTE-S5-L3SW-01,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,SS_SPGW,172.28.202.164,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-01,SNSU-IPB_PE-RT-16,SNSU-LTE-S5-L3SW-18,-,-,-,-,-
공통_HDV_PGW_BB,SS_공통_HDV_PGW_BB,H-PGW#001,DS_VSPGW,172.29.89.96,SNSU-LTE-S5-L3SW-01,SNSU-IPB_PE-RT-03,SNSU-IPB-P-RT-04,SNSU-IPB_CORE-RT-03,DNSN-IPB_CORE-RT-04,DNSN-5G-B-PUB-BL-02,DNSN-IPB-5G-B-SPGW208-LF-01,-,-,-
